Simon Whiteman, 3158503, None, H, SS|U
Josh Tobias, 2211807, None, H, 2B|U
Fran Alduey, 26643933, None, H, SS|U
Jose Bonilla, 26615354, None, H, SS|U
Matthew Barefoot, 26911713, None, H, OF|U
Austin Byler, 2915697, None, H, 1B|U
Patrick Bailey, 2836560, None, H, C|U
Dalton Rushing, 29075514, None, H, C|U
Juan Perez, 2119621, None, H, 2B|U
Kellen Strahm, 28841699, None, H, OF|U
Emerson Jimenez, 2170137, None, H, SS|U
Jackson Miller, 26615317, None, H, C|U
Joantgel Segovia, 2228453, None, H, OF|U
Drake Baldwin, 29075524, None, H, C|U
AJ Graffanino, 2932777, None, H, SS|U
Gabriel Cancel, 2921435, None, H, 2B|U
Jonathan Rodriguez, 2119614, None, H, 1B|U
Taylor Hawkins, 2171613, None, H, C|U
Alex Blandino, 2135261, None, H, 1B|U
Cody Freeman, 3158170, None, H, SS|U
David Hamilton, 3158363, None, H, 2B|U
Natanael Delgado, 2228463, None, H, OF|U
Brandt Stallings, 3104030, None, H, 1B|U
Tyler Marlette, 2114647, None, H, C|U
Connor Panas, 2919706, None, H, 3B|U
DaShawn Keirsey, 2932845, None, H, OF|U
Armando Cruz, 26643915, None, H, SS|U
Ordomar Valdez, 2120407, None, H, 2B|U
Luis Pino, 26913047, None, H, OF|U
Xavier Fernandez, 2227128, None, H, C|U
Mac Seibert, 2921393, None, H, 2B|U
Brian Navarreto, 2804029, None, H, C|U
Deivy Castillo, 2171704, None, H, OF|U
Rixon Taylor-Wingrove, 28843169, None, H, 1B|U
Wade Meckler, 29084415, None, H, OF|U
Stefen Romero, 1953541, None, H, 2B|U
Pin-Chieh Chen, 2048850, None, H, 2B|U
John Rhodes, 26911717, None, H, OF|U
Dennis Ortega, 2699272, None, H, C|U
Jose Marmolejos, 2218075, None, H, 1B|U
Darryl Collins, 26913034, None, H, OF|U
Dayner Moreira, 2226791, None, H, 2B|U
Cooper Kinney, 26719712, None, H, 2B|U
Marino Campana, 2821798, None, H, OF|U
Reynaldo Rivera, 2837403, None, H, 1B|U
Gerald Bautista, 2218069, None, H, 1B|U
Aldrem Corredor, 2822124, None, H, OF|U
Will Robertson, 2837413, None, H, OF|U
Austen Wade, 2837644, None, H, OF|U
Elier Hernandez, 2121319, None, H, OF|U
Tyler Fitzgerald, 3158557, None, H, SS|U
Ruben Castro, 2921389, None, H, C|U
Donovan Casey, 2836702, None, H, OF|U
Leodany Perez, 28846885, None, H, OF|U
Grant Little, 2931986, None, H, OF|U
Riley Tirotta, 28843226, None, H, C|U
Tomas Morales, 2779812, None, H, C|U
Jefrey De Los Santos, 28846851, None, H, SS|U
Levi Michael, 1894645, None, H, 2B|U
Ricardo Cabrera, 28839806, None, H, SS|U
Michael Almanzar, 1741752, None, H, 3B|U
Mateo Gil, 2932763, None, H, SS|U
Brian O'Keefe, 3089588, None, H, C|U
Jacob Berry, 28920009, None, H, 3B|U
Erick Pena, 3152067, None, H, OF|U
Roberto Chirinos, 28843207, None, H, SS|U
Tyler Moore, 2915591, None, H, 1B|U
Kyle Watson, 2837665, None, H, SS|U
Jake Lowery, 2114460, None, H, C|U
Heriberto Hernandez, 2930884, None, H, OF|U
Jacob Zanon, 2788420, None, H, OF|U
Ian Rice, 2803765, None, H, C|U
Robert Perez, 2829104, None, H, 1B|U
Chris Seise, 2910613, None, H, SS|U
Johneshwy Fargas, 2226580, None, H, OF|U
Parker Meadows, 2931997, None, H, OF|U
Terry Fuller, 2836888, None, H, OF|U
Carlos Ramirez, 1741386, None, H, C|U
Chandler Seagle, 2837490, None, H, C|U
Casey Golden, 2836924, None, H, OF|U
Rene Garcia, 1795779, None, H, C|U
Satchel McElroy, 2804023, None, H, OF|U
Alexeis Azuaje, 29077585, None, H, 2B|U
Jaycob Brugman, 2171877, None, H, OF|U
Edwin Lora, 2823954, None, H, SS|U
Brandon Downes, 2226896, None, H, OF|U
Seth Gray, 3158010, None, H, 3B|U
Jimmy Herron, 2836986, None, H, OF|U
Jack Sundberg, 2921532, None, H, OF|U
Jayce Easley, 2932712, None, H, 2B|U
Josh Kasevich, 29075717, None, H, SS|U
Ronny Simon, 28846865, None, H, 2B|U
Jace Avina, 28847201, None, H, OF|U
Tanner Morris, 26615361, None, H, 3B|U
Jose Rodriguez, 2931023, None, H, SS|U
Jared James, 2823528, None, H, OF|U
Jonah Davis, 2932679, None, H, OF|U
Mallex Smith, 2049626, None, H, OF|U
Michael Reed, 1956973, None, H, OF|U
Jeremy Martinez, 2699271, None, H, C|U
Renato Nunez, 2044537, None, H, 1B|U
Jud Fabian, 29075719, None, H, OF|U
Ross Kivett, 2170277, None, H, OF|U
Justin Crawford, 28920020, None, H, OF|U
Tony Sanchez, 1735793, None, H, C|U
Andres Angulo, 2821256, None, H, C|U
Taylor Sparks, 2169691, None, H, 3B|U
Loidel Chapelli, 29077658, None, H, 2B|U
Hosea Nelson, 2804680, None, H, OF|U
Jorge Burgos, 29085022, None, H, OF|U
Drew Turbin, 2226886, None, H, 2B|U
Clark Scolamiero, 2837487, None, H, OF|U
Mikey Romero, 28920027, None, H, SS|U
Willy Vasquez, 26913016, None, H, 3B|U
Zeke White, 2211803, None, H, OF|U
Jabari Henry, 2171427, None, H, OF|U
Alberti Chavez, 2171850, None, H, 3B|U
Josh Altmann, 2226789, None, H, OF|U
John Schuknecht, 2803482, None, H, OF|U
Johan Mieses, 2227179, None, H, OF|U
Henri Lartigue, 3095367, None, H, C|U
Justin Twine, 2167934, None, H, SS|U
Trey Sweeney, 26719639, None, H, SS|U
Jake Romanski, 2825588, None, H, C|U
Juan Silva, 2050370, None, H, OF|U
Cory Thompson, 28840628, None, H, SS|U
D'Shawn Knowles, 3077722, None, H, OF|U
Austin Bossart, 2920587, None, H, C|U
Dalton Pompey, 1953811, None, H, OF|U
Christian Lopes, 2043919, None, H, 2B|U
Anthony Seigler, 2942983, None, H, C|U
David Freitas, 1958609, None, H, C|U
Devyn Bolasky, 2821609, None, H, OF|U
Jhonny Pereda, 2825002, None, H, C|U
Jordan Viars, 26911702, None, H, OF|U
Chris Okey, 2447474, None, H, C|U
Ronald Torreyes, 1804326, None, H, 3B|U
Matt Jones, 2227218, None, H, OF|U
Leonardo Seminati, 28837773, None, H, 1B|U
Alejandro Salazar, 3094343, None, H, SS|U
Shayne Fontana, 28842421, None, H, OF|U
Logan Taylor, 2837592, None, H, OF|U
Chris Diaz, 2121874, None, H, SS|U
Nick Noonan, 1587075, None, H, SS|U
Beau Taylor, 2042454, None, H, C|U
Chris Paul, 2915618, None, H, 3B|U
Aaron Shackelford, 28841666, None, H, SS|U
TJ Rumfield, 29084396, None, H, 3B|U
Mariel Bautista, 2821469, None, H, OF|U
Ryan Aguilar, 2803484, None, H, OF|U
Jose Miguel Medina, 3077716, None, H, OF|U
Nick Lovullo, 2823962, None, H, 2B|U
Logan Wyatt, 3151904, None, H, 1B|U
T.J. Bennett, 2821527, None, H, 3B|U
Justin Toerner, 3103670, None, H, OF|U
Eric Yang, 3152037, None, H, C|U
Aaron Bracho, 3152045, None, H, 2B|U
Lucas Erceg, 2447488, None, H, 3B|U
Jesus Galiz, 26643917, None, H, C|U
Julian Escobedo, 28840981, None, H, OF|U
Michael Medina, 2171420, None, H, OF|U
Ivan Johnson, 26615355, None, H, 2B|U
Stephen McGee, 2165524, None, H, C|U
Tristen Lutz, 2837149, None, H, OF|U
Miguel Pabon, 28837129, None, H, SS|U
Marcus Chiu, 2836717, None, H, 2B|U
Reydel Medina, 2171835, None, H, OF|U
Jake Scheiner, 2837473, None, H, 2B|U
Evan Edwards, 28837562, None, H, 1B|U
Hayden Senger, 26637982, None, H, C|U
Dalvy Rosario, 2931036, None, H, 3B|U
Tyler Cropley, 2932665, None, H, C|U
Luis Alejandro Basabe, 2507345, None, H, 2B|U
Eric Jenkins, 2211210, None, H, OF|U
Shane Matheny, 2837179, None, H, 3B|U
Ivan Castillo, 2171382, None, H, 2B|U
Michael Benjamin, 2119305, None, H, 3B|U
Wyatt Mathisen, 2044541, None, H, 1B|U
Shogo Akiyama, 3156682, None, H, OF|U
Brett Austin, 2171311, None, H, C|U
Ricky Oropesa, 1954883, None, H, 1B|U
Hector Nieves, 28837564, None, H, SS|U
Eric Marinez, 2824081, None, H, 3B|U
Leonardo Bernal, 29077655, None, H, C|U
Jesse Medrano, 2837215, None, H, 3B|U
D.J. Artis, 28837121, None, H, OF|U
Luis Silverio, 2746789, None, H, OF|U
Donavan Tate, 1739602, None, H, OF|U
Sebastian Elizalde, 2170673, None, H, OF|U
Francisco Acuna, 2828951, None, H, SS|U
Jeffrey Palumbo, 26876465, None, H, SS|U
Dillon Dingler, 3165152, None, H, C|U
Luis Alexander Basabe, 2211774, None, H, OF|U
Cristian Santana, 26643930, None, H, SS|U
Omar Estevez, 2507347, None, H, 2B|U
Francisco Del Valle, 28842604, None, H, OF|U
Brett Wisely, 28838956, None, H, 2B|U
Alvin Guzman, 28842605, None, H, OF|U
Claudio Bautista, 2120522, None, H, SS|U
Humberto Arteaga, 2121316, None, H, SS|U
Adam Law, 2171180, None, H, OF|U
Shane Opitz, 1963305, None, H, SS|U
Nathan Church, 29084550, None, H, OF|U
Andres Melendez, 26640188, None, H, C|U
James Nelson, 2768552, None, H, 3B|U
Parker Morin, 2167028, None, H, C|U
Cal Hernandez, 3097892, None, H, 3B|U
Brenner Cox, 29075484, None, H, OF|U
Bryce Johnson, 2837044, None, H, OF|U
Joe Jackson, 2122085, None, H, C|U
Aaron Brown, 2167341, None, H, OF|U
Johmbeyker Morales, 2804026, None, H, SS|U
David Masters, 2121211, None, H, SS|U
Grae Kessinger, 3152109, None, H, SS|U
Riley Delgado, 2836798, None, H, SS|U
Erick Meza, 2227222, None, H, 1B|U
Anfernee Seymour, 2211806, None, H, OF|U
Tucker Neuhaus, 2066837, None, H, SS|U
Jeremy Rivas, 26913010, None, H, SS|U
Jamal O'Guinn, 28846907, None, H, OF|U
Joey Loperfido, 28839913, None, H, 2B|U
Courtney Hawkins, 2001080, None, H, OF|U
Marcos Cabrera, 28843206, None, H, 3B|U
Yeison Coca, 2822038, None, H, SS|U
Tsung-Che Cheng, 28842581, None, H, SS|U
Danny Mars, 2225245, None, H, OF|U
Ryan Dent, 1670386, None, H, 2B|U
Omar Carrizales, 2171253, None, H, OF|U
Quincy Hamilton, 28838276, None, H, OF|U
Kevin Vicuna, 2746508, None, H, SS|U
Agustin Ramirez, 29085042, None, H, C|U
Brett Harris, 29075485, None, H, 3B|U
Aneury Tavarez, 2119374, None, H, OF|U
Michael Berglund, 2932279, None, H, C|U
Brandon Sandoval, 2837461, None, H, OF|U
DJ Gladney, 26615337, None, H, 1B|U
Johnny Giavotella, 1793166, None, H, 2B|U
Taylor Gushue, 2915034, None, H, C|U
Yanio Perez, 2774890, None, H, OF|U
Rikelbin De Castro, 26913036, None, H, SS|U
Wilfri Peralta, 28842151, None, H, SS|U
Brian Goodwin, 1947845, None, H, OF|U
Rusber Estrada, 28842390, None, H, C|U
Robbie Garvey, 1812685, None, H, OF|U
C.J. Retherford, 1595126, None, H, 3B|U
Tristan Peters, 29077350, None, H, OF|U
Victor Mesa, 3077715, None, H, OF|U
Curt Powell, 2121208, None, H, SS|U
Eudy Ramos, 2910608, None, H, 3B|U
Rickardo Perez, 26643919, None, H, C|U
Joe Hudson, 2121200, None, H, C|U
Bryan Lavastida, 2932868, None, H, C|U
Roilan Machandy, 28838279, None, H, OF|U
Jesse Berardi, 2836603, None, H, SS|U
Braeden Schlehuber, 1735794, None, H, C|U
Logan Farrar, 2836858, None, H, OF|U
Dan Rizzie, 3094751, None, H, C|U
Brian Rey, 2933041, None, H, 2B|U
Heiker Meneses, 1956991, None, H, 2B|U
Brady McConnell, 2837197, None, H, SS|U
Carlos Franco, 2226843, None, H, 3B|U
Jake Fox, 28838883, None, H, 2B|U
Wes Kath, 26911680, None, H, 3B|U
Eric De La Rosa, 2932685, None, H, OF|U
Dane Hutcheon, 3103753, None, H, SS|U
Gareth Morgan, 2167508, None, H, OF|U
Chris Jacobs, 2049016, None, H, 1B|U
Jomar Reyes, 2167468, None, H, 3B|U
Dee Strange-Gordon, 1667054, None, H, SS|U
Josh Sale, 1765821, None, H, OF|U
Beyker Pastran, 28847205, None, H, SS|U
Jose Bermudez, 2821541, None, H, OF|U
Carter Aldrete, 28839877, None, H, 2B|U
Michael Hernandez, 2921608, None, H, C|U
Patrick Biondi, 2226625, None, H, OF|U
Wes Rogers, 2734422, None, H, OF|U
Jordan Zimmerman, 2915602, None, H, 3B|U
Jeff Howell, 1660447, None, H, C|U
Scott Schebler, 2119521, None, H, OF|U
Yasel Antuna, 2910612, None, H, OF|U
Juan Ciriaco, 2120516, None, H, SS|U
Dimas Ojeda, 2756826, None, H, OF|U
Jose Lobaton, 1104376, None, H, C|U
Pedro Gonzalez, 2507498, None, H, OF|U
Casey Schroeder, 2798060, None, H, C|U
Chris Parmelee, 1670981, None, H, 1B|U
Michael Sandle, 28837566, None, H, OF|U
JoJo Blackmon, 28843204, None, H, OF|U
Jake Skole, 1757991, None, H, OF|U
Kervin Suarez, 2826105, None, H, 2B|U
JT Schwartz, 26911667, None, H, 1B|U
Enmanuel Terrero, 29085132, None, H, OF|U
Tyler Osik, 2837312, None, H, 3B|U
Jonathan Ornelas, 3077694, None, H, SS|U
Andres Chaparro, 2821977, None, H, 3B|U
Druw Jones, 28920006, None, H, OF|U
Jeremiah Jackson, 2931972, None, H, 2B|U
Brandon Brosher, 2772288, None, H, C|U
Jonathan Singleton, 1754162, None, H, 1B|U
Troy Sieber, 2921610, None, H, 1B|U
Jhoan Urena, 2167359, None, H, 3B|U
Marcus Lee Sang, 28841145, None, H, OF|U
Zacrey Law, 2228205, None, H, OF|U
Leonardo Jimenez, 3077706, None, H, SS|U
Evan Alexander, 28842147, None, H, OF|U
Dominic Fletcher, 3152113, None, H, OF|U
Cam Devanney, 3158460, None, H, SS|U
Rayne Doncon, 26913005, None, H, SS|U
Randolph Oduber, 1954848, None, H, OF|U
Jonathan Willems, 2826626, None, H, 2B|U
Won-Bin Cho, 29077685, None, H, OF|U
Manuel Sequera, 26913014, None, H, SS|U
Morgan McCullough, 29084393, None, H, SS|U
Kevin Milam, 28837585, None, H, 2B|U
Logan Davidson, 3117929, None, H, SS|U
Marten Gasparini, 2211769, None, H, SS|U
Eric Wagaman, 2837646, None, H, 1B|U
Allen Craig, 1661498, None, H, OF|U
Cristian Paulino, 2227793, None, H, OF|U
Sebastian Rivero, 2507340, None, H, C|U
Tyler Whitaker, 26911708, None, H, OF|U
Agustin Murillo, 1104290, None, H, 3B|U
Will Maddox, 3104008, None, H, 1B|U
Jordan Tarsovich, 2226605, None, H, 2B|U
Reece Hampton, 2932794, None, H, OF|U
Balbino Fuenmayor, 2220475, None, H, 1B|U
Sean Jamieson, 2113500, None, H, SS|U
Andrew Aplin, 2120618, None, H, OF|U
Jaison Chourio, 29077618, None, H, OF|U
Hudson Potts, 2250609, None, H, 3B|U
Giovanny Alfonzo, 2797622, None, H, 2B|U
Danny Bethea, 2804017, None, H, C|U
Marco Luciano, 3086498, None, H, SS|U
Tyler Keenan, 3165228, None, H, 3B|U
Jordan Wren, 2837706, None, H, OF|U
Connor Kopach, 3094400, None, H, 2B|U
Arnaldo Berrios, 2766201, None, H, OF|U
Trey Harris, 3095037, None, H, OF|U
Luis Pintor, 2921609, None, H, SS|U
Bryan Mejia, 2226118, None, H, 2B|U
Elvis Perez, 2825023, None, H, SS|U
Anthony Servideo, 26615328, None, H, 2B|U
Ian Moller, 28840804, None, H, C|U
Brock Deatherage, 2836791, None, H, OF|U
Laz Rivera, 2837401, None, H, SS|U
Ryan Scott, 2915684, None, H, OF|U
Jordan Gore, 2836931, None, H, SS|U
Luis Payano, 2920914, None, H, OF|U
Cam Collier, 28920021, None, H, 3B|U
Mike Gerber, 2170276, None, H, OF|U
Dillon Persinger, 2837343, None, H, 2B|U
Carlos Sepulveda, 2228214, None, H, 2B|U
Rece Hinds, 3152100, None, H, OF|U
Eric Filia, 2756825, None, H, OF|U
Branden Fryman, 28840612, None, H, SS|U
Carson Tucker, 26615347, None, H, 2B|U
Cole Stobbe, 2507186, None, H, 1B|U
Boomer White, 2804936, None, H, 2B|U
Jonny DeLuca, 2836800, None, H, OF|U
Antonio Nunez, 2824700, None, H, SS|U
Alec Keller, 2227138, None, H, OF|U
Jim Haley, 2921500, None, H, 3B|U
Nick Schnell, 2932048, None, H, OF|U
Andy Pages, 3152041, None, H, OF|U
Hunter Goodman, 26911639, None, H, 1B|U
Sam McMillan, 2837211, None, H, C|U
Quinton Low, 28847204, None, H, 1B|U
Kody Hoese, 3117925, None, H, 3B|U
Chad McClanahan, 3095398, None, H, 3B|U
Kevin Franklin, 2066832, None, H, 3B|U
Joe Gray, 2931953, None, H, OF|U
Bruce Maxwell, 2118119, None, H, C|U
Paul Hoenecke, 2052597, None, H, 3B|U
Brandon Trinkwon, 2171875, None, H, 3B|U
Danyer Sanabria, 28847206, None, H, OF|U
Jordan Howard, 28842639, None, H, 2B|U
Starlin Aguilar, 26912848, None, H, 3B|U
Brendt Citta, 28841143, None, H, C|U
Everson Pereira, 3077717, None, H, OF|U
Cristian Toribio, 2226390, None, H, SS|U
Emerson Landoni, 2121297, None, H, 2B|U
Zach Vincej, 2044556, None, H, SS|U
Chase Vallot, 2135270, None, H, C|U
Jacob Gonzalez, 2836927, None, H, 3B|U
Torii Hunter, 2798057, None, H, OF|U
Mike Miller, 2121060, None, H, SS|U
Jaime Pedroza, 1740987, None, H, 2B|U
Kyle McCann, 3165224, None, H, C|U
Daniel Cabrera, 2836683, None, H, OF|U
Jimmy Glowenke, 26615359, None, H, SS|U
Yhoxian Medina, 2121149, None, H, SS|U
Jonathan Piron, 2228439, None, H, 2B|U
Abdias De La Cruz, 29077583, None, H, SS|U
Cameron Seitzer, 2118916, None, H, 1B|U
Bryan Hudson, 2226888, None, H, OF|U
Agustin Ruiz, 3097060, None, H, OF|U
Zach Remillard, 2921301, None, H, 3B|U
Daniel Pinero, 2794534, None, H, SS|U
Blake Anderson, 2135268, None, H, C|U
Tyler Friis, 2836884, None, H, 2B|U
Mahki Backstrom, 26615324, None, H, 1B|U
Buck Britton, 1806043, None, H, 2B|U
Justin Yurchak, 2837713, None, H, 1B|U
Corey Jones, 1810384, None, H, 2B|U
Andretty Cordero, 2822098, None, H, U
Mel Rojas, 1803846, None, H, OF|U
Reshard Munroe, 2824604, None, H, OF|U
Corey Rosier, 26911710, None, H, OF|U
Tyler Frank, 2931943, None, H, SS|U
Alex De Goti, 2791370, None, H, 2B|U
Raudy De Los Santos, 28846852, None, H, SS|U
Christopher Bostick, 2117057, None, H, 2B|U
Luis Garcia, 3108843, None, H, SS|U
Spencer Navin, 2171201, None, H, C|U
David Banuelos, 2836568, None, H, C|U
Adinso Reyes, 3152051, None, H, 3B|U
Gio Brusa, 2507326, None, H, OF|U
Victor Mesia, 26912477, None, H, C|U
Carlos Colmenarez, 26643914, None, H, SS|U
Kenedy Corona, 28838219, None, H, OF|U
Angel Perez, 2228495, None, H, OF|U
Matt Rose, 2226048, None, H, 1B|U
Juan Centeno, 1812645, None, H, C|U
Todd Glaesmann, 1954083, None, H, OF|U
Jeren Kendall, 2835077, None, H, OF|U
Andy Young, 2920988, None, H, 2B|U
Danuerys De La Cruz, 28843166, None, H, C|U
Gregorio Petit, 1226053, None, H, 2B|U
Oscar Rangel, 28846863, None, H, C|U
Estanli Castillo, 28846847, None, H, OF|U
Jose Devers, 28839878, None, H, SS|U
Cameron Flynn, 2118922, None, H, OF|U
Larry Ernesto, 26615387, None, H, OF|U
Raywilly Gomez, 2218065, None, H, C|U
AJ Reed, 2165914, None, H, U
Pedro Alvarez, 1630071, None, H, 3B|U
Tyler Esplin, 2836846, None, H, OF|U
Jesus Rodriguez, 29084372, None, H, C|U
Jeff Arnold, 2050504, None, H, C|U
Jace Jung, 28920015, None, H, 2B|U
Cade Fergus, 29084157, None, H, OF|U
Antoni Flores, 3077708, None, H, SS|U
Tim Tawa, 28840788, None, H, OF|U
Zach Borenstein, 2050738, None, H, OF|U
Ryan Peurifoy, 3101957, None, H, OF|U
Bryson Brigman, 2447623, None, H, SS|U
Andrew Moritz, 2932959, None, H, OF|U
Andres Alvarez, 28840171, None, H, SS|U
Danyer Cueva, 29077596, None, H, SS|U
Argenis Jimenez, 28846854, None, H, OF|U
Quincy Nieporte, 2837295, None, H, 1B|U
Darius Day, 2227180, None, H, OF|U
Max Pentecost, 2135607, None, H, C|U
Carlos Narvaez, 2824624, None, H, C|U
Ronnie Freeman, 2170038, None, H, C|U
Zach DeLoach, 3165225, None, H, OF|U
Michael Suchy, 2171250, None, H, OF|U
Victor Nova, 28840642, None, H, OF|U
Manuel Melendez, 2804239, None, H, OF|U
Matt Oberste, 2766202, None, H, 1B|U
Stephen Bruno, 2121071, None, H, SS|U
Jimmy Allen, 2227980, None, H, 2B|U
Dale Burdick, 2804216, None, H, 2B|U
Boog Powell, 2167512, None, H, OF|U
Eddy Martinez, 2218322, None, H, OF|U
Jaylen Ferguson, 2224129, None, H, OF|U
Tra'mayne Holmes, 2921576, None, H, OF|U
Peter Zimmerman, 28838051, None, H, 1B|U
Cody Asche, 2039891, None, H, 3B|U
Trey Vavra, 2228427, None, H, 1B|U
Jorge Saez, 2171284, None, H, C|U
Bradley Jones, 2734000, None, H, 3B|U
Alex Dunlap, 2836829, None, H, C|U
Luca Tresh, 26912426, None, H, C|U
Nick Morabito, 29075747, None, H, OF|U
T.J. Nichting, 2837294, None, H, OF|U
Travis Blankenhorn, 2211192, None, H, U
Carlos Jorge, 26913008, None, H, 2B|U
Trace Tam Sing, 2171695, None, H, 2B|U
Jeff Roy, 2118822, None, H, OF|U
Mike Peabody, 28842609, None, H, OF|U
Nolan Fontana, 2044225, None, H, 2B|U
Diego Rincones, 2825389, None, H, OF|U
Nick Kahle, 26615319, None, H, C|U
David Calabrese, 26615371, None, H, OF|U
Cutter Dykstra, 1665383, None, H, OF|U
Josh Wilson, 292457, None, H, 3B|U
Mitchell Tolman, 3107897, None, H, 2B|U
Juan Garcia, 28843186, None, H, C|U
Khris Davis, 1813268, None, H, U
Jon Rosoff, 28839436, None, H, C|U
Cooper Bowman, 26911676, None, H, 2B|U
Will Toffey, 2837606, None, H, 3B|U
Josh Stephen, 3157969, None, H, OF|U
Carson Taylor, 3166654, None, H, C|U
Reggie Pruitt, 2910619, None, H, OF|U
Wilson Garcia, 2822904, None, H, C|U
Maikol Escotto, 26913006, None, H, SS|U
Alberto Rosario, 1661457, None, H, C|U
Ryan Goins, 1740939, None, H, 3B|U
Blake Drake, 2171192, None, H, OF|U
Ivan Melendez, 29075700, None, H, 1B|U
Logan Ratledge, 2769145, None, H, SS|U
Manuel Pena, 29077664, None, H, 2B|U
Roberto Pena, 1959725, None, H, C|U
Clint Coulter, 2044534, None, H, OF|U
Weston Wilson, 2803485, None, H, 3B|U
Eddys Leonard, 26762050, None, H, SS|U
Brenton Doyle, 3152047, None, H, OF|U
Rubi Silva, 1957209, None, H, OF|U
Jeff Gelalich, 2044554, None, H, OF|U
Breyvic Valera, 2119616, None, H, 3B|U
Chuck Taylor, 2120151, None, H, OF|U
Sammy Siani, 3117937, None, H, OF|U
Dwanya Williams-Sutton, 2933199, None, H, OF|U
Phillips Castillo, 1947855, None, H, OF|U
Jared Walker, 3095767, None, H, 3B|U
Carmen Benedetti, 3094352, None, H, 1B|U
Seth Spivey, 2171158, None, H, 2B|U
Joe Mack, 26719697, None, H, C|U
Deacon Liput, 2837134, None, H, SS|U
Frainyer Chavez, 3103548, None, H, SS|U
Wyatt Hendrie, 29085033, None, H, C|U
Josh Lester, 2921561, None, H, 3B|U
Ben Ruta, 3096091, None, H, OF|U
Caleb Adams, 2226042, None, H, OF|U
Cameron Rupp, 2092654, None, H, C|U
Wander Franco, 2804232, None, H, 3B|U
Billy Fleming, 2228456, None, H, 2B|U
Wilfredo Rodriguez, 2798059, None, H, C|U
Tyler Filliben, 2171610, None, H, SS|U
Miguel Bleis, 26643925, None, H, OF|U
Caleb Roberts, 29084178, None, H, C|U
Yohander Martinez, 28838046, None, H, SS|U
Isaac Collins, 3158249, None, H, 2B|U
Javeon Cody, 28843165, None, H, OF|U
Mario Feliciano, 2447470, None, H, C|U
Danny Woodrow, 3083189, None, H, OF|U
Josh Rodriguez, 1587076, None, H, SS|U
Spencer Packard, 28839288, None, H, OF|U
Matt McPhearson, 2226128, None, H, OF|U
Ryan Metzler, 3101500, None, H, 3B|U
Diego Benitez, 28839809, None, H, SS|U
Chantz Mack, 2791769, None, H, OF|U
Steve Scott, 29080367, None, H, C|U
Chris Rivera, 2118139, None, H, 2B|U
Gilbert Lara, 2167500, None, H, SS|U
Max George, 2226661, None, H, C|U
Chris Stewart, 489806, None, H, C|U
David Lough, 1732909, None, H, OF|U
Daniel Paolini, 2120049, None, H, 2B|U
Keenyn Walker, 1947828, None, H, OF|U
Bijan Rademacher, 2048852, None, H, OF|U
Nathaniel Hickey, 26911629, None, H, C|U
Tre Carter, 3107127, None, H, OF|U
Omar Obregon, 2824729, None, H, 2B|U
John Andreoli, 2044914, None, H, OF|U
Blake Perkins, 2449457, None, H, OF|U
Warren Saunders, 28842590, None, H, OF|U
Trent Gilbert, 2171108, None, H, 2B|U
Connor Hollis, 3101958, None, H, 2B|U
Nick Longhi, 2227062, None, H, 1B|U
Will Allen, 2222106, None, H, C|U
Logan Baldwin, 2836564, None, H, OF|U
Antonio Cabello, 3077719, None, H, OF|U
Caleb Farmer, 29085027, None, H, C|U
Yiddi Cappe, 26643920, None, H, SS|U
Zack Zehner, 2740136, None, H, OF|U
Cito Culver, 1757982, None, H, SS|U
Jason Krizan, 1958586, None, H, OF|U
Nick Patten, 3103669, None, H, 1B|U
Vince Jackson, 2804921, None, H, OF|U
Drew Stankiewicz, 3095368, None, H, 2B|U
Eric Stamets, 2038820, None, H, SS|U
Leo Heras, 2114139, None, H, OF|U
Jacob Reimer, 29075706, None, H, 3B|U
Emaarion Boyd, 29075538, None, H, OF|U
CJ Alexander, 2932591, None, H, 3B|U
Adrian Hernandez, 26616950, None, H, OF|U
Craig Gentry, 1665405, None, H, OF|U
Tyler Webb, 3157922, None, H, SS|U
Eduardo Torrealba, 2826267, None, H, SS|U
Alexander Ramirez, 26635159, None, H, OF|U
Juancito Martinez, 2120635, None, H, OF|U
Jacson McGowan, 2932929, None, H, 1B|U
Ozzie Martinez, 1735791, None, H, SS|U
Brandon Bayardi, 2227124, None, H, OF|U
Nick Vilter, 2227734, None, H, 3B|U
Leon Landry, 1809063, None, H, OF|U
Leandro Arias, 29077654, None, H, SS|U
Jan Vazquez, 2663792, None, H, C|U
Jhalan Jackson, 2211760, None, H, OF|U
Ariel Almonte, 26643934, None, H, OF|U
Chris Betts, 3077689, None, H, C|U
Jacob Young, 28841684, None, H, OF|U
Keon Barnum, 2052694, None, H, 1B|U
O'Koyea Dickson, 2048789, None, H, 1B|U
Joe Naranjo, 28838304, None, H, 1B|U
Anthony Churlin, 2921363, None, H, OF|U
Blake Tiberi, 2766205, None, H, 3B|U
Carter Jensen, 26911662, None, H, C|U
Robi Estrada, 1671046, None, H, SS|U
Leonardo Rivas, 2825402, None, H, SS|U
Junior Arrojo, 2821326, None, H, 2B|U
Silas Ardoin, 29075772, None, H, C|U
Hunter Cole, 2449454, None, H, OF|U
Jared Reaves, 2050184, None, H, SS|U
Nick Torres, 2170717, None, H, OF|U
Fidel Pena, 2171837, None, H, 3B|U
Tyler Reichenborn, 28846864, None, H, OF|U
Matt Pita, 2933016, None, H, OF|U
Juan Graterol, 2052587, None, H, C|U
Victor Ngoepe, 2824660, None, H, SS|U
